id,username,date,choix,followers
1145995544,pouceopposable,1369599058,pour,BELLEGO5;FreezPakAuChoco;Family_Gay_com;loliv2809;mic_hug;Miawallace888;ludovicbhamon;LetemplierLoic;mandrake3430;Yasmilady;HAREL22;RemyFleury;vincny01;sarmcdonnell;mauzemontole;benedicteliesse;laurent4485;CCalmier;fredcocharl;ktrinelebreton;TorrideFL;BriceSylvestre1;ssssandrine;sanmel35;Max_Vess;Pierredu19;Pridemap
>>>>>>> graphes
469458630,Nicolas_Surmont,1369599056,pour,
6890532,vmilchberg,1369599056,pour,plarad;ChrisMichelFr;antuan
637259252,TheOccitan,1369599056,contre,mariette94val;MechantJuge;fbu_82;FleurianeRose;MmeLenvie;JeandeRobien;pascal44p;MONBONHEUR1;nathanou;_politweet;ntwolfmother;blaemag;CEA055;mc_1220;StopLeDeclin;Jerem_MD;Diderot12;Twystsky;Wks_69;champ_pignon
208189540,BenjaminG__,1369599054,pour,pouceopposable;vit_leo;tigerymous;Max_Vess
279063860,PetiMuLo,1369599052,pour,GilKennedy
197359781,Larmurerie,1369599052,pour,EqualityFairy;bonsoirmichel;__cyp;tristanmf;monsieurhug;coralie1001;AFredo31000;BukIsGod;CCalmier;natonhg;Rushkoff18;vincent_vauclin;bembelly;chantalrebelle
604704562,bonsoirmichel,1369599049,pour,vio_Official;ktrinelebreton;Tatitedu13;juannovali;mandrake3430;adia66;bembelly;coralie1001;Do_56;BukIsGod
562422413,futurswing,1369599047,pour,mic_hug;MortauxCons;ktrinelebreton;fredcocharl;juannovali;adia66;Bebeuss;Nniina_;HAREL22;icosium59;CCalmier;ssssandrine;Maga_Mata
378070152,fabricemucci,1369599046,pour,Pierredu19;Max_Vess;Yasmineeeech;BriceSylvestre1;pierrerosellini;P_GAGNIERE;mahorchiche;champ_pignon;fabien_lorch
1083323934,LoeizRoul,1369599044,contre,acrimo;Wks_69;lamoniromero;Lebenado
43607022,pascal95,1369599042,pour,floriandurand3;deuxiemetour;Family_Gay_com;FreezPakAuChoco;mandrake3430;coralie1001;Yasmilady;centregaux;Pridemap
590003661,caro_caron,1369599034,pour,YanuzS;floriandurand3;CCalmier;hennaJo
20191250,zeyesnidzeno,1369599033,pour,mandrake3430;pouceopposable;ktrinelebreton;fabien_lorch;follande;Do_56;pprevert;vincent_vauclin;Just1M0t;Rushkoff18;jean_fabrice;Elisa6666;Alkanz;sebtik;marineturchi;embruns;bastienhugues
492969763,simplythe13,1369599032,contre,FleurianeRose;legeremilie1;CarretierG;Jamiedu54;deuxiemetour;HAREL22;leclanNS;Librevoi;floriandurand3;blaemag;mariette94val;karavage69;OdetteRichert;alice13b;PhilU_2;FranDIDIER;edensissi;ntwolfmother;CEA055;Lennyclerck;nathanou;JeandeRobien;_politweet;Wks_69;boite_boite;Twystsky;pascal44p
126787904,gala444,1369599030,contre,StefanCavers;Twystsky;tdechampagn;levelb_;MmeLenvie;pascal44p;Wks_69;jeanpare467
555554262,boite_boite,1369599027,contre,leclanNS;PhilU_2;nathanou;flohin;YanuzS;edensissi;catene06;luciepaule2275;erayeye;StopLeDeclin;simplythe13;JeandeRobien;follande;CarretierG;Diderot12;Infrarouge3;ntwolfmother;jeanpare467;Wks_69;pascal44p;chrisquette;anouchkacohen;champ_pignon;justweetyme;FleurianeRose;mariette94val;Twystsky;blaemag;BMpolitics;_politweet;CEA055;Jerem_MD;MONBONHEUR1
284085035,Zozote_Niki,1369599026,pour,mandrake3430;adia66;vit_leo;mahorchiche;manaufr;P_GAGNIERE;CCalmier;bonsoirmichel;BEDINISebastien;BriceSylvestre1;piekowa;AFredo31000
550846511,MathieuDurquety,1369599026,pour,ktrinelebreton;SylvieTolmont;GaetanAndrieux;PierreKanuty
248801391,SparkleToEscape,1369599023,pour,
<<<<<<< HEAD
299018689,Nniina_,1369599020,pour,297874133;1315455853;1378217570;187260157;992159581;301853897;1064244859;359422134;121861836;478657425;28666886;87377688;535518932;303154397;595866006;574710648;562422413;144247696;308721132;381184790;380841357;85575657;84204116
431849483,ThibaultGential,1369599014,pour,105118180;47336512;120007623;1127243618;37642453;1145995544;84872249;312307608;36735292;30979415;434837450;284085035;482001124;308721132;63832723
922973006,hubert0612,1369599014,contre,956038812;554485198;1163967229;1068828068;950596531;120609202;1051076298;137370532;63478646;999252745
592823197,MONBONHEUR1,1369599011,contre,266653766;222277722;389978629;459952550;444039081;391539340;436846029;1357804986;758032711;1068828068;476098647;971862548;581070678;492969763;1273690998;130626642;1157290465;988372536;494037039;493031776;492979054;610906968;514288085;915287179;129948456;524312432;637259252;788996941;427277574;137370532;51130368;555554262;361995292;455692100;197063362;340556130;560991444;493016406;302906057;554485198;312888560;114775729;36191393;494120149
17820489,Khalilbm,1369599010,pour,6241412
327558364,chanamla,1369599008,contre,492969763;137370532;1068828068;555554262;83206603;391539340;758032711;51130368;197063362;494120149;592823197;788996941;524312432;485917030;581070678;455692100;493016406
45662302,arnocast,1369599005,pour,47336512;152206367;378070152;47706812;333399010;458806722;30979415;507459476;75584215;219355885;38244333;11632152;226889077;24898882
449285966,alanisbj,1369599001,contre,129948456;80235962;554843376;758032711;841455985;1032587216;279872903;554485198;915287179;377915090;1273690998
132491941,Marie_Jou,1369598991,neutre,46642939;592823197
137855621,nathalieaudin,1369598989,pour,21302947;152206367
138100844,Jeromeprodhomme,1369598988,pour,31077839;146816951;361752469;946392384;105118180;630165516;50797195;44578635
547420730,tdechampagn,1369598987,contre,554843376;915287179;1032587216;514288085;126787904;1068828068;610906968;568534007;449256217;493016406;758032711;788996941;36191393;137370532;554485198;391539340;485917030;96237379;508752598;129948456;288991803;477778623
864949519,londonclash,1369598987,pour,554843376
223382695,calipette,1369598985,contre,554843376;494037039;1144938307;758032711;361995292;114775729;455692100;554485198;137370532;302906057;494120149
281566888,Hoolister_,1369598981,neutre,326101186
56407337,benedicteliesse,1369598981,pour,1068828068;1187474786;142598572;401290992;1145995544;22416221;46446811;30709938;37643770;313380064;278063562;264192701;36735292;490589779
63478646,fandetv,1369598981,contre,971862548;463786592;822043453;494037039;182906244;799253460;1381953745;129948456;532335718;1157290465;436846029;1051076298;266653766;988372536;90894097;628126313;492969763;489310581;1336054920;922973006;340556130;492979054;999252745;929996576;524312432;1091603312;1130159095;1163967229;1146439224;331676157;555554262;514288085;499297785;1085464770;581070678;17400044;493016406;746000443;747890929;915287179;493515305;1068828068;560991444;149893981;956038812;197063362
788996941,Fromzegulag,1369598980,contre,568534007;1315455853;241659010;915287179;493435606;561253885;498747756;592823197;391539340;547420730;494772708;554485198;340556130;532335718;478058571;129948456;51130368;137370532;312888560;746000443;114775729;327558364;494120149
1092108078,manifpourtous83,1369598979,contre,1091603312;499297785;1381953745;1068828068;182906244;96237379;524312432;331676157;988372536;129948456;555554262;90894097;747890929;922973006;1163967229;493016406;1130159095;1085464770;63478646
493031776,ntwolfmother,1369598978,contre,493438983;377915090;561253885;124232644;560991444;130626642;524312432;494037039;492969763;1035071400;971862548;478058571;492979054;746000443;592823197;758032711;498747756;33908285;129948456;555554262;637259252;302906057;361995292;114675553;476098647;36191393;18973578;554485198;391539340;610906968;114775729;581070678;137370532;120609202;252552050;106686430;493016406;83206603;493435606;508752598;514288085;455692100;494772708;493515305;494120149;312888560
7227522,tristanmf,1369598977,pour,854662140;197359781;40301992;370932257;30979415;490589779;191008573;82313419;464502436;17688298;46446811;6890532;6241412;43886088;75584215;18125180
333399010,BriceSylvestre1,1369598976,pour,47706812;494129264;301853897;1292276934;1064244859;513715474;114082221;303154397;206125363;1145995544;299760936;482001124;434837450;36735292;116063765;114675553;458806722;114073151;284085035;144247696
1315455853,floriandurand3,1369598974,pour,554485198;84204116;574710648;299018689;590003661;43607022;49728863;434837450;485915695;114675553;492969763;1032587216;129948456;788996941;595866006
535518932,LeBruitLaFureur,1369598974,pour,1292276934;210370180;1378217570;343030340;301853897;359422134;1064244859;827131363;120865840;604704562;927946430;478657425;370932257;299018689;222277722;49728863;144247696;522477178;380841357;87377688;381184790
219355885,marsu35,1369598970,pour,1292276934;992159581
206125363,MANUE_G,1369598969,pour,604704562;401290992;1292276934;482001124;630165516;105118180;1283884723;117146551;361752469;49728863;114082221;1127243618;50797195;313380064;9401502;117407454;946392384
114775729,_politweet,1369598968,contre,444039081;1357804986;214123881;1068828068;130626642;492969763;266653766;971862548;1273690998;929996576;36191393;568534007;312888560;560991444;494037039;391539340;459952550;554485198;1157290465;129948456;493031776;524312432;493435606;302906057;33908285;915287179;340556130;223382695;758032711;149893981;555554262;476098647;637259252;241659010;361995292;197063362;526834453;508752598;592823197;137370532;788996941;570962113;746000443;610906968;581070678;83206603;455692100;494120149;493016406;120609202
613788981,Little_Monkeeys,1369598962,pour,361158080
359422134,Anonyme_curieux,1369598958,pour,17420789;142598572;946392384;478657425;1064244859;299018689
461826069,SchmidtkeCedric,1369598955,pour,137370532;361995292;275179228;394765835;1283884723;365438321;5610642;344592915;106686430
455692100,FranDIDIER,1369598945,contre,554485198;494037039;492969763;915287179;219397176;485917030;610906968;524312432;129948456;137370532;581070678;197063362;526834453;223382695;114775729;120609202;568534007;493435606;83206603;493031776;494120149;494772708;312888560;302906057
241659010,Bruhlmann,1369598944,contre,476098647;524312432;788996941;971862548;610906968;114775729
401290992,Waspj,1369598932,pour,297874133;1315455853;117407454;50797195;28666886;299760936;313380064;992159581;206125363;1389542826;523264165;446679333;275179228;434837450;105118180;18125180;462258095;1292276934;1127243618;988372536;117455135;547957320;630165516;1283884723;361752469;572136929;1187474786;1144938307
331286051,BukIsGod,1369598931,pour,1064244859;197359781;604704562
595866006,coralie1001,1369598931,pour,1378217570;21302947;1315455853;1389542826;187260157;1120655828;43607022;1292276934;1027248156;992159581;381184790;554485198;458806722;523264165;48484744;312307608;610242039;478657425;28666886;63832723;120007623;574710648;380841357;114675553;222277722;49728863;557464571;299018689;427277574;144247696
279872903,StefanCavers,1369598930,contre,788996941;554485198;126787904;747682770;449285966;137370532;96237379;570962113;1068828068;1273690998;1032587216;449256217;841455985;915287179;758032711;394765835;764478506;288991803;485917030;377915090;129948456;256988281;233832476;88462044;209999168
361158080,alexdo37,1369598930,neutre,613788981
87377688,natonhg,1369598926,pour,522477178;359422134;1064244859;827131363;478657425;299018689;574710648;535518932;381184790;562422413;120037444;380841357
490589779,Neoprofs,1369598926,pour,19064222;361410207;1187474786;854662140;47706812;118122782;56407337;142598572;28775453;114082221;427277574;434837450;183207275
849426162,GHulsens,1369598924,pour,1346104482
17871187,dombouissou,1369598919,pour,557464571;17688298;99245311;116063765;6890532;1145995544;17706796;841455985;299760936;278223385;197063362;609416896;915287179;48484744;747682770;37642453;298426715;239711705;56407337;120609202;462258095;137855621;378070152;524240651;22416221;83206603;494129264;68654204;59509957;17567021;464502436
326101186,Astrow_LC,1369598919,pour,376786245;281566888
88462044,Samuel_Lafont,1369598910,contre,365438321;279872903;764478506;1157290465;256988281;1378388058;499297785;1381953745;129948456;522477178;252552050;492969763;70920002;915287179;83412210;1315455853;40301992;463786592;209999168;444039081;84872249;950596531;436846029;712275560;799253460;36191393;922973006;494037039;90894097;105118180;1163967229;822043453;252800491;1051076298;971862548;51130368;1083323934;570962113;1085464770;582116966;327558364;343910079;288991803;592823197;1092108078;331676157;266653766;1146439224;841455985;610906968;96237379;138100844;478657425;269809161;747890929;381467710;117455135;1068828068;63478646;1091603312;1130159095
269399115,Nicolasudi62,1369598908,pour,1389542826;547957320;376786245;105118180;9401502;1120655828;206125363;1127243618;630165516;421178097;117146551;118122782;946392384;50797195;192704753;5610642
458806722,piekowa,1369598905,pour,210370180;1378217570;604704562;1292276934;964239906;299760936;117146551;206125363;144247696;308721132;595866006;485917030;434837450;333399010;135487277;63832723;114675553
701586668,Sakuuw,1369598903,pour,880713271
547957320,mauzemontole,1369598900,pour,9401502;210370180;117146551;30709938;1120655828;572136929;365438321;361410207;118122782;1064244859;1144938307;376786245;514288085;269399115;537477494;401290992;1164176504;142598572;105118180;361752469;630165516;1145995544;50797195;946392384
570962113,OdetteRichert,1369598898,contre,554485198;1106725483;915287179;492969763;391539340;478058571;524312432;514288085;758032711;137370532;485917030;114775729;582116966
251595945,MathieuD_S,1369598896,pour,68654204
125207364,chantalrebelle,1369598887,pour,1292276934;1064244859;19064222;557464571;7627832;249091144;49728863;120037444;46642939;120865840;163028724
115093117,BorisThiolay,1369598887,pour,557464571;1292276934;278063562;550846511;120037444;572098981;17688298;83880115
112716692,Guerlavais,1369598880,pour,47706812
799253460,NouvelArbitre,1369598877,contre,137370532;524312432;129948456;1357804986;1163967229;88462044;1083323934;1381953745;63478646;269809161;1091603312;1146439224;96237379;149893981;252552050;561253885;279872903;86542520;493515305;956038812;499297785;1068828068
746000443,FleurianeRose,1369598876,contre,929996576;1157290465;130626642;1068828068;532335718;436846029;988372536;788996941;444039081;485917030;971862548;492969763;637259252;266653766;493031776;494037039;554485198;83206603;555554262;758032711;361995292;264565063;312888560;581070678;455692100;36191393;129948456;137370532;514288085;476098647;526834453;120609202;493016406;610906968;114775729;302906057;568534007
361995292,Jerem_MD,1369598876,contre,130626642;1001768100;560214644;461826069;365438321;391539340;956038812;266653766;610906968;492979054;514288085;63832723;1145995544;494120149;988372536;223382695;129948456;581070678;554843376;137370532;915287179;222277722;476098647;592823197;508752598;555554262;746000443;524312432;637259252;493031776;493016406;554485198;197063362;455692100;340556130;312888560;302906057;114775729
764478506,F_N_88,1369598874,contre,1032587216;915287179;96237379;788996941;209999168;279872903
52331565,humourdedroite,1369598872,pour,344784037;105118180;114675553
12948642,etopie,1369598869,contre,88462044;17688298
80235962,lamoniromero,1369598868,contre,493438983;449285966;1091603312;1083323934;567891799;971862548;96237379;1068828068;929996576;1273690998;915287179;493016406;758032711;508752598;149893981;302906057;493515305;485917030;455692100;312888560;494772708;209999168;106686430;514288085;279872903
880713271,ClemenceMiku,1369598863,pour,469458630;701586668
568534007,LaNoctiflore,1369598862,contre,
11842122,sebtik,1369598862,pour,97678155;46386171
192704753,ldevilloutreys,1369598860,contre,554485198;241659010;266653766;492969763;822043453;1068828068;1091603312;988372536;493016406;747890929;197063362;90894097;628126313;489310581;950596531;340556130;610906968;477778623;278223385;86542520
373973181,vince1786,1369598859,pour,40301992
365438321,Romain_FO,1369598857,pour,340775394;1378388058;1001768100;361995292;391539340;1283884723;361410207;547957320;461826069;117455135;192704753;399484284
111694745,imodine,1369598856,pour,7627832
494129264,MagalieHerlem,1369598853,pour,351511437;37642453;333399010;21302947
434462618,onefrombelgium,1369598853,pour,317027524;471659724;30979415
15119739,dnsdrs,1369598852,pour,560214644;5610642;91534334
7084742,macinside,1369598842,pour,1283884723;142598572
999587480,legeremilie1,1369598840,contre,492969763;120609202;302906057;137370532;971862548;524312432;610906968;492979054;554485198;1357804986;476098647;444039081
272461268,FioMog,1369598834,pour,610095565
264192701,HeleneFontanaud,1369598831,pour,117455135;398844721;595866006;1144938307;1145995544;6890532;827131363;705617755;308721132;557464571;21302947;609416896;48484744;135487277;592823197;550846511;56407337;36735292;284085035
21640730,Martov,1369598831,pour,37642453;1145995544;30921943;120584165;242382947;17567021;8720472
252552050,martin76130,1369598830,contre,494037039;1144938307;567891799;524312432;209999168;999252745;922973006;182906244;964239906;492979054;929996576;33908285;758032711;90894097;747890929;822043453;1130159095;956038812;1357804986;799253460;86542520;96237379;266653766;331676157;499297785;459952550;130626642;1145995544;1068828068;63478646;1273690998;492969763;436846029;1106725483;1091603312;427277574;746000443;17400044;915287179;637259252;493515305;1035071400;747682770;788996941
47706812,jgiovannoni,1369598827,pour,333399010;370932257;303154397;434837450;117146551;581070678;146816951;83206603;49728863
508752598,mc_1220,1369598826,contre,1357804986;377915090;18973578;137370532;90894097;971862548;554843376;252552050;36191393;1085464770;547420730;637259252;493016406;476098647;610906968;532335718;581070678;485917030;582116966;391539340;197063362;83206603;444039081;312888560;114775729;455692100;493435606;514288085;494772708;493031776;494120149
375573313,romainthomazeau,1369598826,pour,946392384;6241412;84204116
102766650,mayasdreams,1369598824,pour,83880115
194972954,FloHmz,1369598824,pour,344592915;47336512;37642453
537477494,Phil_Hauss,1369598824,pour,210370180;1389542826;1027248156;114675553;482001124;275179228;114082221;574710648;117455135;117407454;40639652;30709938;630165516;1120655828;547957320;50797195;946392384
485915695,Languedebip,1369598823,pour,114082221;19148041;1315455853;370932257;187260157;56325215;572098981;49728863;554485198;434837450
1144938307,FreezPakAuChoco,1369598823,pour,557464571;554843376;299760936;482001124;43607022;574710648;117455135;114082221;135487277;223382695
462258095,ainsivalinfo,1369598821,pour,1120655828;401290992;19064222;37642453;301853897;393627660;264192701
1146439224,lilili69lilili,1369598820,contre,149893981;1357804986;554485198;988372536;508752598;971862548;340556130;524312432;331676157;1068828068;929996576;956038812;1163967229;197063362;747890929;922973006;63478646;499297785;1051076298;581070678
249091144,vincent_vauclin,1369598818,contre,915287179;485917030;121861836;464502436
162764688,AimeeLoved_B,1369598817,pour,523264165
214123881,PhilU_2,1369598817,contre,554843376;971862548;130626642;266653766;1357804986;524312432;137370532;492969763;114775729;554485198;444039081;312888560;476098647;302906057;526834453
19233676,Salome_L,1369598816,neutre,251595945;572098981;5610642;537477494;187260157;522477178;562422413;550846511;434462618;15119739;46151256;381467710;219397176;44578635;37642453;9401502;384576997;17871187;282056619;53336284;264192701;59509957;340775394;1378217570;31077839;135487277;308721132;299190831;117455135;849426162;86054785;557464571;574710648;56407337;297874133;287333441;30709938;513715474;1292276934;114073151;83412210;401290992;1187474786;7227522;507459476;105895223;40301992;444806820;48484744;116063765;370932257;1145995544;30979415;75584215;313380064;120609202;609416896;523264165;197063362;272461268;83206603;249152631;279872903;122934798;117146551;36735292;190634964;120037444;412414921;46446811;373973181;47706812;11842122;524240651;490589779;378070152;235174844;457620401
